NO_ASET,SUB_ASET,NO_ITEM,NJOP,NO_PBB,TGL_PBB,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PERIODE,TAHUN,KETERANGAN_PBB
120506002358,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Tue Nov 28 2023 10:22:38 GMT+0700 (Western Indonesia Time),6,2023,-
120502002045,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,143,Tue Nov 28 2023 10:31:16 GMT+0700 (Western Indonesia Time),6,2023,
120504001711,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,143,Tue Nov 28 2023 10:52:00 GMT+0700 (Western Indonesia Time),6,2023,
120501000293,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Tue Nov 28 2023 10:53:53 GMT+0700 (Western Indonesia Time),6,2023,
120505002125,0,1,397097901000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Tue Nov 28 2023 10:53:57 GMT+0700 (Western Indonesia Time),6,2023,1493882
120506002875,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Tue Nov 28 2023 10:57:32 GMT+0700 (Western Indonesia Time),6,2023,
120504002136,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 08:15:44 GMT+0700 (Western Indonesia Time),6,2023,
120508000326,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,315,Tue Nov 28 2023 14:13:31 GMT+0700 (Western Indonesia Time),6,2023,
120504001418,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,355,Tue Nov 28 2023 13:17:21 GMT+0700 (Western Indonesia Time),6,2023,
120504001533,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 13:19:28 GMT+0700 (Western Indonesia Time),6,2023,
120504001534,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 13:23:33 GMT+0700 (Western Indonesia Time),6,2023,
120504002071,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,388,Thu Nov 30 2023 13:05:34 GMT+0700 (Western Indonesia Time),6,2023,
120504001718,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 13:56:39 GMT+0700 (Western Indonesia Time),6,2023,
120504001719,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 13:57:53 GMT+0700 (Western Indonesia Time),6,2023,
120505001579,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 14:05:13 GMT+0700 (Western Indonesia Time),6,2023,
120505001581,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 14:06:55 GMT+0700 (Western Indonesia Time),6,2023,
120505001671,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 14:08:19 GMT+0700 (Western Indonesia Time),6,2023,
120505001673,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 14:09:33 GMT+0700 (Western Indonesia Time),6,2023,
120507001665,0,1,397097901000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Tue Nov 28 2023 15:28:49 GMT+0700 (Western Indonesia Time),6,2023,1493882
120506002039,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:37:33 GMT+0700 (Western Indonesia Time),6,2023,
120506002041,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:38:51 GMT+0700 (Western Indonesia Time),6,2023,
120506002042,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:40:56 GMT+0700 (Western Indonesia Time),6,2023,
120506002043,0,1,2000000,717302001200301800,Tue Jan 24 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:48:25 GMT+0700 (Western Indonesia Time),6,2023,869 m2
120506002045,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:53:53 GMT+0700 (Western Indonesia Time),6,2023,
120506002046,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:55:13 GMT+0700 (Western Indonesia Time),6,2023,
120506002047,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:56:00 GMT+0700 (Western Indonesia Time),6,2023,
120506002048,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:57:28 GMT+0700 (Western Indonesia Time),6,2023,
120501000543,0,1,483645000,117474000700400260,Wed Mar 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Tue Nov 28 2023 15:58:01 GMT+0700 (Western Indonesia Time),6,2023,521
120506002080,0,1,1833000,717306000500500200,Tue Jan 24 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 16:03:31 GMT+0700 (Western Indonesia Time),6,2023,6920 m2
120506002081,0,1,1833000,717306000500500200,Tue Jan 24 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 16:08:37 GMT+0700 (Western Indonesia Time),6,2023,6920 M2
120506002082,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 16:10:13 GMT+0700 (Western Indonesia Time),6,2023,
120506002156,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 16:11:07 GMT+0700 (Western Indonesia Time),6,2023,
120501000547,0,1,397097901000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Tue Nov 28 2023 16:12:05 GMT+0700 (Western Indonesia Time),6,2023,1493882
120502002116,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,217,Tue Nov 28 2023 16:36:23 GMT+0700 (Western Indonesia Time),6,2023,
120502002117,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,217,Tue Nov 28 2023 16:38:44 GMT+0700 (Western Indonesia Time),6,2023,
120507003454,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,140,Thu Dec 07 2023 15:03:25 GMT+0700 (Western Indonesia Time),6,2023,
120506002960,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Tue Nov 28 2023 16:47:59 GMT+0700 (Western Indonesia Time),6,2023,
120502002121,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,217,Tue Nov 28 2023 16:50:24 GMT+0700 (Western Indonesia Time),6,2023,
120502002123,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,217,Tue Nov 28 2023 16:53:53 GMT+0700 (Western Indonesia Time),6,2023,
120502002925,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 17:02:05 GMT+0700 (Western Indonesia Time),6,2023,
120502002560,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 17:08:28 GMT+0700 (Western Indonesia Time),6,2023,
120502002667,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 17:11:33 GMT+0700 (Western Indonesia Time),6,2023,
120502002668,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 17:31:35 GMT+0700 (Western Indonesia Time),6,2023,
120502002672,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 18:06:22 GMT+0700 (Western Indonesia Time),6,2023,
120502002675,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,347,Tue Nov 28 2023 18:09:06 GMT+0700 (Western Indonesia Time),6,2023,
120504003321,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:37:35 GMT+0700 (Western Indonesia Time),6,2023,
120504003323,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Dec 20 2023 15:04:44 GMT+0700 (Western Indonesia Time),6,2023,
120504003328,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:40:39 GMT+0700 (Western Indonesia Time),6,2023,
120504003331,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:42:06 GMT+0700 (Western Indonesia Time),6,2023,
120504003334,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:43:25 GMT+0700 (Western Indonesia Time),6,2023,
120504003329,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:44:32 GMT+0700 (Western Indonesia Time),6,2023,
120506000800,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:58:37 GMT+0700 (Western Indonesia Time),6,2023,
120506000647,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 07:59:24 GMT+0700 (Western Indonesia Time),6,2023,
120506000650,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:00:19 GMT+0700 (Western Indonesia Time),6,2023,
120506000664,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:01:00 GMT+0700 (Western Indonesia Time),6,2023,
120506000713,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:03:55 GMT+0700 (Western Indonesia Time),6,2023,
120506000714,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:04:41 GMT+0700 (Western Indonesia Time),6,2023,
120506000746,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:05:21 GMT+0700 (Western Indonesia Time),6,2023,
120506000747,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:06:06 GMT+0700 (Western Indonesia Time),6,2023,
120506000750,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:07:48 GMT+0700 (Western Indonesia Time),6,2023,
120506000751,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:08:27 GMT+0700 (Western Indonesia Time),6,2023,
120508000103,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:11:52 GMT+0700 (Western Indonesia Time),6,2023,
120508000113,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:13:02 GMT+0700 (Western Indonesia Time),6,2023,
120508000090,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,209,Wed Nov 29 2023 08:14:06 GMT+0700 (Western Indonesia Time),6,2023,
120505002000,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 08:38:17 GMT+0700 (Western Indonesia Time),6,2023,
120508000591,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 08:41:31 GMT+0700 (Western Indonesia Time),6,2023,
120505001996,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 08:47:30 GMT+0700 (Western Indonesia Time),6,2023,
120505000030,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,214,Wed Nov 29 2023 08:49:23 GMT+0700 (Western Indonesia Time),6,2023,
120505000028,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,214,Wed Nov 29 2023 08:50:20 GMT+0700 (Western Indonesia Time),6,2023,
120505002005,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 08:51:01 GMT+0700 (Western Indonesia Time),6,2023,
120505000055,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,214,Wed Nov 29 2023 08:51:53 GMT+0700 (Western Indonesia Time),6,2023,
120505002006,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 08:57:23 GMT+0700 (Western Indonesia Time),6,2023,
120506002906,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:33:59 GMT+0700 (Western Indonesia Time),6,2023,
120506002907,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:21:32 GMT+0700 (Western Indonesia Time),6,2023,
120506002908,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:23:32 GMT+0700 (Western Indonesia Time),6,2023,
120506002909,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:25:30 GMT+0700 (Western Indonesia Time),6,2023,
120506002910,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:27:38 GMT+0700 (Western Indonesia Time),6,2023,
120506002911,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:30:33 GMT+0700 (Western Indonesia Time),6,2023,
120506002912,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:32:10 GMT+0700 (Western Indonesia Time),6,2023,
120504001811,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:37:22 GMT+0700 (Western Indonesia Time),6,2023,
120506002914,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:38:15 GMT+0700 (Western Indonesia Time),6,2023,
120501000585,0,1,2203500,140603000100100020,Sun Jan 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,388,Thu Nov 30 2023 18:36:05 GMT+0700 (Western Indonesia Time),6,2023,300.430 M2
120506002915,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:42:17 GMT+0700 (Western Indonesia Time),6,2023,
120501000577,0,1,82000,147502000500100540,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,388,Thu Nov 30 2023 12:30:53 GMT+0700 (Western Indonesia Time),6,2023,260.000 M2
120501000586,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 10:02:53 GMT+0700 (Western Indonesia Time),6,2023,
120501000587,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 09:58:56 GMT+0700 (Western Indonesia Time),6,2023,
120504001817,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 09:59:16 GMT+0700 (Western Indonesia Time),6,2023,
120506002916,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 10:10:01 GMT+0700 (Western Indonesia Time),6,2023,
120504002130,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 10:19:31 GMT+0700 (Western Indonesia Time),6,2023,
120401000229,0,1,7852000,147503000600100100,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 10:27:33 GMT+0700 (Western Indonesia Time),6,2023,549.847 M2
120401000233,0,1,0,0,Mon Oct 06 2003 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 10:38:36 GMT+0700 (Western Indonesia Time),6,2023,0
120401000232,0,1,0,0,Sat Nov 19 1983 00:00:00 GMT+0700 (Western Indonesia Time),,,3,Wed Nov 29 2023 10:43:42 GMT+0700 (Western Indonesia Time),6,2023,0
120505003197,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,379,Wed Jan 31 2024 15:55:11 GMT+0700 (Western Indonesia Time),6,2023,
120502002711,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 09:29:06 GMT+0700 (Western Indonesia Time),6,2023,-
120504001812,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 29 2023 14:02:04 GMT+0700 (Western Indonesia Time),6,2023,
120506004462,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,377,Thu Dec 28 2023 16:02:43 GMT+0700 (Western Indonesia Time),6,2023,
120401000267,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 12:46:53 GMT+0700 (Western Indonesia Time),6,2023,
120506004681,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,377,Thu Dec 28 2023 18:30:19 GMT+0700 (Western Indonesia Time),6,2023,
120402000189,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 11:55:11 GMT+0700 (Western Indonesia Time),6,2023,
120502004038,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,372,Thu Dec 21 2023 18:06:02 GMT+0700 (Western Indonesia Time),6,2023,
120502004055,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 12:29:48 GMT+0700 (Western Indonesia Time),6,2023,
120502004115,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,372,Thu Dec 21 2023 18:07:38 GMT+0700 (Western Indonesia Time),6,2023,
120502004044,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,372,Thu Dec 21 2023 17:32:07 GMT+0700 (Western Indonesia Time),6,2023,
120403000021,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,376,Thu Dec 28 2023 10:47:16 GMT+0700 (Western Indonesia Time),6,2023,
120502004083,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 12:09:56 GMT+0700 (Western Indonesia Time),6,2023,
120505003346,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,365,Fri Dec 15 2023 15:59:12 GMT+0700 (Western Indonesia Time),6,2023,
120501000444,0,1,476910000,647203300800300300,Mon Jan 24 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,135,Wed Nov 22 2023 09:57:29 GMT+0700 (Western Indonesia Time),6,2023,310 M2
120403000022,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 12:10:24 GMT+0700 (Western Indonesia Time),6,2023,
120506004589,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,328,Mon Jan 08 2024 12:12:30 GMT+0700 (Western Indonesia Time),6,2023,
120504002027,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,119,Wed Nov 22 2023 09:55:37 GMT+0700 (Western Indonesia Time),6,2023,
120506004458,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,377,Thu Dec 28 2023 15:55:48 GMT+0700 (Western Indonesia Time),6,2023,
120506004609,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,377,Thu Dec 28 2023 16:48:33 GMT+0700 (Western Indonesia Time),6,2023,
120505003067,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,397,Wed Jan 31 2024 12:07:42 GMT+0700 (Western Indonesia Time),6,2023,
120502002607,0,1,2352000,127901004100100020,Mon Mar 13 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,163,Wed Nov 22 2023 10:27:22 GMT+0700 (Western Indonesia Time),6,2023,"Luas lahan 15.290 m2, bangunan 4.531 m2"
120506001879,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,136,Wed Nov 22 2023 10:36:12 GMT+0700 (Western Indonesia Time),6,2023,
120508000578,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,163,Wed Nov 22 2023 11:08:45 GMT+0700 (Western Indonesia Time),6,2023,
120506001880,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,136,Wed Nov 22 2023 10:42:58 GMT+0700 (Western Indonesia Time),6,2023,
120401000218,0,1,2200000,127901004100100020,Mon Mar 13 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,163,Wed Nov 22 2023 10:41:37 GMT+0700 (Western Indonesia Time),6,2023,"Luas lahan 15.290 m2, bangunan 4.531 m2"
120504002000,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 10:42:31 GMT+0700 (Western Indonesia Time),6,2023,
120506001882,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,136,Wed Nov 22 2023 10:44:51 GMT+0700 (Western Indonesia Time),6,2023,
120506002070,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,355,Thu Nov 23 2023 13:13:17 GMT+0700 (Western Indonesia Time),6,2023,
120502002673,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 10:46:12 GMT+0700 (Western Indonesia Time),6,2023,-
120506002146,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,136,Wed Nov 22 2023 10:48:08 GMT+0700 (Western Indonesia Time),6,2023,
120502002738,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 10:50:33 GMT+0700 (Western Indonesia Time),6,2023,-
120508000329,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,315,Tue Nov 28 2023 14:04:53 GMT+0700 (Western Indonesia Time),6,2023,
120502002721,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 10:57:33 GMT+0700 (Western Indonesia Time),6,2023,-
120502002708,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 11:00:32 GMT+0700 (Western Indonesia Time),6,2023,-
120502002760,0,1,243000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Wed Nov 22 2023 11:30:43 GMT+0700 (Western Indonesia Time),6,2023,sudah dibayarkan
120502002713,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 11:32:20 GMT+0700 (Western Indonesia Time),6,2023,-
120502002757,0,1,243000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Wed Nov 22 2023 11:34:31 GMT+0700 (Western Indonesia Time),6,2023,sudah dibayarkan
120502002743,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 11:34:43 GMT+0700 (Western Indonesia Time),6,2023,-
120502002793,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,119,Wed Nov 22 2023 13:56:03 GMT+0700 (Western Indonesia Time),6,2023,
120502002929,0,1,17725811331,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 13:56:12 GMT+0700 (Western Indonesia Time),6,2023,-
120502002709,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 14:46:56 GMT+0700 (Western Indonesia Time),6,2023,-
120508000538,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,346,Fri Nov 24 2023 16:15:01 GMT+0700 (Western Indonesia Time),6,2023,
120502002710,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 14:48:25 GMT+0700 (Western Indonesia Time),6,2023,-
120502002724,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 14:50:34 GMT+0700 (Western Indonesia Time),6,2023,-
120502002716,0,1,4200000,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Thu Dec 14 2023 16:00:20 GMT+0700 (Western Indonesia Time),6,2023,-
120502002728,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Fri Dec 15 2023 15:53:34 GMT+0700 (Western Indonesia Time),6,2023,
120502002979,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 14:54:41 GMT+0700 (Western Indonesia Time),6,2023,-
120402000034,0,1,397097901000,110872000401300020,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,4,Wed Nov 22 2023 15:00:24 GMT+0700 (Western Indonesia Time),6,2023,1493882
120502002735,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 15:00:59 GMT+0700 (Western Indonesia Time),6,2023,-
120502002733,0,1,17725811334,127511000401200050,Wed Mar 15 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,228,Wed Nov 22 2023 15:03:51 GMT+0700 (Western Indonesia Time),6,2023,-
120506002044,0,1,0,0,Tue Nov 28 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,371,Tue Nov 28 2023 15:54:30 GMT+0700 (Western Indonesia Time),6,2023,354.840 M2
