NO_ASET,SUB_ASET,NILAI_SUSUT,AKUMULASI_PENYUSUTAN,NILAI_PEROLEHAN,NILAI_BUKU,NILAI_RESIDU,PERIODE,TAHUN,CREATED_BY,CREATED_ON,PENURUNAN_AKUMULASI_NILAI,PEMULIHAN_AKUMULASI_NILAI,AKUMULASI_PENYUSUTAN_NEW,PENYUSUTAN_SD_BLN_BERJALAN
120502004951,0,0,600,92695300,33496991,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004952,0,0,600,504100000,351777783,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004953,2,0,600,636377273,445124690,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004954,0,0,600,178250000,120603950,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004955,1,0,600,147100000,67572836,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004956,0,0,600,1192834725,448585378,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004957,0,0,600,2424882000,1113909962,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502004958,3,0,300,1686565455,169556545,0,5,2024,121,Wed Jul 17 2024 16:58:01 GMT+0700 (Western Indonesia Time),,,,
120502002316,4,0,120,1565220000,1000000,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002317,0,0,120,54009585954,28284659041,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002320,0,0,360,561945150,460982337,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002321,0,0,360,549771050,450995516,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002322,0,0,180,3271541819,2569683954,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002324,0,0,60,776310000,15526200,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002325,0,0,600,91550000,81680910,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002327,0,0,600,2399024000,2140409215,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002328,0,0,60,845491386,16909828,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002329,0,0,600,924350000,826214842,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002330,0,0,120,1420660000,639847000,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002331,0,0,60,11699330400,233986608,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002332,0,0,120,139383600,64255839,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002333,0,0,120,5087574175,2624710460,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002334,0,0,600,5445286864,4858284938,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002335,0,0,600,45231014855,40207356806,0,5,2024,121,Wed Jul 17 2024 16:56:59 GMT+0700 (Western Indonesia Time),,,,
120502002336,0,0,60,1863860100,37277202,0,5,2024,121,Wed Jul 17 2024 16:57:00 GMT+0700 (Western Indonesia Time),,,,
120502002337,0,0,120,215533360,95840501,0,5,2024,121,Wed Jul 17 2024 16:57:00 GMT+0700 (Western Indonesia Time),,,,
120502003859,9,0,300,38802108,33731970,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003861,0,0,120,12658315060,5907747019,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003862,0,0,342,14253900000,12946875720,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003863,0,0,342,9070600000,8238863112,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003864,0,0,120,10573623850,6080258710,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003865,0,0,360,1053745273,910318831,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003867,0,0,120,2317828376,1487631543,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003873,0,0,120,5413834058,3474235193,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003878,0,0,600,14438941571,13071092503,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003879,0,0,120,4571267253,2361821413,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003880,0,0,360,6693157064,3663097064,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003882,0,0,360,2938772205,2212489640,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003884,4,0,120,5662981594,5143966614,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003885,0,0,600,148352647,142537225,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003887,0,0,600,13039654704,935436926,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003888,0,0,600,26461724,3334010,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003889,0,0,600,1977236048,300729161,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003890,0,0,600,1310180568,985067388,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003891,0,0,600,51392240360,38630082346,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003892,0,0,600,1507163,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003893,0,0,600,1772330,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003894,0,0,600,1412966,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003895,0,0,600,470989,470989,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003896,0,0,600,62798,62798,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003897,0,0,600,4541675,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003898,0,0,600,397397,397397,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003899,0,0,600,4205255,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003900,0,0,600,4205255,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003901,0,0,600,4205255,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003902,0,0,600,1005110749,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003903,0,0,600,414603960,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003904,0,0,600,938920447,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003905,0,0,600,588812774,1000000,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003906,0,0,600,413564651,80074886,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003907,0,0,600,21968397,5018980,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003908,0,0,600,60492761,11212923,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003909,0,0,600,134887759,15950811,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003910,0,0,600,779726816,368299489,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003911,0,0,600,2489341818,1373735251,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003912,0,0,600,9841552,2694630,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003913,0,0,120,154467250,3089345,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003914,0,0,120,154467250,3089345,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003915,0,0,120,154467250,3089345,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003916,0,0,120,154467250,3089345,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003917,0,0,600,2070786217,41415724,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003918,0,0,600,2440241844,48804837,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003919,0,0,600,502110410,10042208,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003920,0,0,600,4132605642,82652113,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003921,0,0,600,6136185732,122723715,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003922,0,0,600,33506131278,670122626,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003923,0,0,600,12160835120,10154702692,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003924,0,0,600,24532355007,11349485179,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003925,0,0,600,1488440555,251000712,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003926,0,0,600,7745051566,395255813,0,5,2024,121,Wed Jul 17 2024 16:57:34 GMT+0700 (Western Indonesia Time),,,,
120502003927,0,0,600,52369586808,37571687229,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003928,0,0,600,9871219333,7468893600,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003929,0,0,600,19856729318,15186426587,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003930,0,0,600,19856729318,15218859245,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003931,0,0,600,19856729318,15348589877,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003932,0,0,600,11719765890,8867565541,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003933,0,0,600,3247471791,293030206,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003934,0,0,600,1259626616,360547149,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003935,0,0,600,8740179373,3186960765,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003936,0,0,600,139538333,2791172,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003937,0,0,600,716824071,36581936,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003938,0,0,600,12559080324,9010302866,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003939,0,0,600,33031964583,15929114402,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003940,0,0,600,21815250802,16506145945,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003941,0,0,600,11769280530,8905029966,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003942,0,0,600,377066559,93148034,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003943,0,0,600,519293384,107926489,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003944,0,0,600,339538333,70567400,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003945,0,0,600,18026003531,8339430115,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003946,0,0,600,82613107402,43077227973,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003947,0,0,600,2529268000,1913728478,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003948,0,0,600,41979738728,31763269637,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003949,0,0,600,16315295674,12771069616,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003950,0,0,600,16315295674,12771069616,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003951,0,0,600,16315295674,12771069616,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003952,0,0,600,16737520219,13101572910,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003953,0,0,600,34464616503,26977752981,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003954,0,0,600,34464616503,26977752981,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003955,0,0,600,34464616504,26977752982,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003956,0,0,600,28334327371,22456843405,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003957,0,0,600,28334327371,22456843405,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502003958,0,0,600,28334327370,22456843404,0,5,2024,121,Wed Jul 17 2024 16:57:35 GMT+0700 (Western Indonesia Time),,,,
120502002530,0,0,120,0,0,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002531,0,0,120,0,0,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002532,0,0,120,0,0,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002533,0,0,600,1635261999,303691005,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002534,0,0,600,256698227,5133965,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002535,0,0,600,4982494558,2997919073,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002536,1,0,600,632692727,432371453,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002537,1,0,600,8884453,6762568,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002538,1,0,600,2586363637,2142802277,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002539,0,0,600,423181818,328599072,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502002540,0,0,600,272727273,211771672,0,5,2024,121,Wed Jul 17 2024 16:57:10 GMT+0700 (Western Indonesia Time),,,,
120502004101,0,0,108,523100000,380700557,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004102,0,0,108,523100000,380700557,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004103,0,0,108,620780000,451789887,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004104,0,0,108,620780000,451789887,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004105,0,0,108,620780000,451789887,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004106,0,0,108,620780000,451789887,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004107,0,0,108,620780000,451789887,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004108,0,0,108,523133334,380724812,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004109,0,0,108,523133333,380724811,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004110,0,0,108,523133333,380724811,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004111,0,0,108,523100000,380700557,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004112,0,0,108,523100000,380700557,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004113,0,0,360,7043616353,5126459685,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004114,0,0,360,5035971704,3665340519,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004115,0,0,360,30294541555,22216263809,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004116,0,0,360,20855728173,15294467339,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004117,0,0,360,20274155043,14811666049,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004118,0,0,360,12265469836,8926808599,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004119,0,0,600,1215991684,1160380331,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004120,0,0,120,14428044559,11061734165,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004121,0,0,600,430642536,411651200,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004122,0,0,600,513818465,491159071,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004123,0,0,600,547931465,523767687,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004124,0,0,600,479705465,458550454,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004125,0,0,600,752609465,719419387,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004126,0,0,600,1225485230,1171441332,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004127,0,0,600,126736465,121147388,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004128,0,0,600,533986465,510437663,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004129,0,0,600,209341017,200109079,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004130,0,0,600,4254896465,4067255531,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004131,0,0,600,205325665,196270804,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004132,0,0,600,302050865,288730422,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004133,0,0,600,106822049,102111197,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004134,0,0,120,3683870138,2977986697,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004135,0,0,120,11690031858,9644276283,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004136,0,0,120,8506883560,7018178937,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004137,0,0,120,4035737219,3430526636,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004138,0,0,600,8132493455,5543968042,0,5,2024,121,Wed Jul 17 2024 16:57:44 GMT+0700 (Western Indonesia Time),,,,
120502004139,0,0,600,5270174308,4330504893,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004140,0,0,600,66846506227,45774259247,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004141,0,0,600,76031417436,61625998223,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004142,0,0,600,50179614595,40180490063,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004143,0,0,120,13840,13840,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004144,0,0,120,13840,13840,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004145,0,0,120,13840,13840,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004146,0,0,360,117231187893,84015967993,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004147,0,0,600,26543284787,24722415450,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004148,0,0,600,43866731998,38383515508,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004149,0,0,600,898281936,849864540,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004150,0,0,120,808847500,582884632,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004151,0,0,120,394617500,286019790,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004152,0,0,120,538657500,384934166,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004153,0,0,120,449707500,329073235,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004154,0,0,120,58506091,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004155,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004156,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004157,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004158,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004159,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004160,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004161,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004162,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004163,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004164,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004165,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004166,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004167,0,0,120,58506085,1170122,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004168,0,0,120,64427336,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004169,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004170,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004171,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004172,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004173,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004174,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004175,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004176,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
120502004177,0,0,120,64427347,1288547,0,5,2024,121,Wed Jul 17 2024 16:57:45 GMT+0700 (Western Indonesia Time),,,,
