KODE_PUSAT_BIAYA,NAMA_PUSAT_BIAYA,FLAG,CRAETED_DATE,UPDATE_DATE
"2010102481","Satuan Kerja PMO Kijing","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102482","Manager Bidang Pendukung Proyek Kijing","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102483","Manager Bidang Administrasi Proyek Kijing","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102491","Satuan Kerja PMO New Port Eastern Access","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102492","Satuan Kerja PMO Teluk Lamong","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102493","Manager Bidang Pendukung Proyek Teluk Lamong","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102494","Manager Bidang Administrasi Proyek Teluk Lamong","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102600","Group Head Manajemen Aset","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102611","Group Head Manajemen Aset","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102621","Departement Pengadaan Tanah","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102622","Unit Pendukung Administrasi Pengadaan Tanah","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102623","Unit Pendukung Implementasi Pengadaan Tanah","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102631","Departement Portofolio Aset","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010102641","Departement Solusi Aset","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103000","Direktorat Sumber Daya Manusia","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103100","Direktur Sumber Daya Manusia","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103111","Direktur Sumber Daya Manusia","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103200","Group Head Strategi SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103211","Group Head Strategi SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103221","Departement Perencanaan SDM dan Kebijakan Remunerasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103222","Unit Pendukung Pengembangan Organisasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103223","Unit Pendukung Kebijakan Remunerasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103224","Unit Pendukung Perencanaan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103231","Departement Strategi Pengelolaan SDM Anak Perusahaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103241","Departement Integrasi Sistem SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103300","Group Head Pengelolaan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103311","Group Head Pengelolaan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103321","Departement Kepemimpinan dan Budaya Korporat","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103331","Departement Manajemen Talenta dan Kinerja SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103332","Unit Pendukung Rekrutmen dan Karir","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103333","Unit Pendukung Kinerja Individu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103341","Departement Perencanaan dan Penyelenggaraan Pembelajaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103342","Unit Pendukung Strategi dan Evaluasi Pembelajaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103343","Unit Pendukung Pelaksanaan Pembelajaran","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103400","Group Head Layanan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103411","Group Head Layanan SDM","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103421","Departement Hubungan Industrial","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103431","Department Layanan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103441","Department Manajemen Kearsipan dan HRIS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103442","Unit Pendukung Monitoring, Evaluasi dan Pengembangan SSC","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103444","Unit Pendukung Manajemen Kearsipan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103445","Unit Pendukung HRIS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103451","Departement Shared Service Center Lead","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103452","Unit Pendukung Service Management Team Lead","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103453","Unit Pendukung HR Service Lead","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103454","Unit Pendukung Procurement Lead","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103461","Team Lead Talent Service","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103462","Team Lead Payroll & Comben 1","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103463","Team Lead Payroll & Comben 2","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103464","Team Lead Employee Service 1","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103465","Team Lead Employee Service 2","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"2010103466","Team Lead Employee Service 3","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240108000","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240108111","RM Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240108211","Sd Akt Keu & Mnjemen","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240108311","Sd Perbendaharaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240110000","Divisi Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240110111","RM Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240200000","Terminal Benoa","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240201111","GM Benoa","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202111","Pelayanan Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202321","Man Pel Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202331","Man Pel Term Pnmpang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240202511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240203111","Pel Pndukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240203211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240204611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240300000","Terminal Clk Bawang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240301111","GM Celukan Bawang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302111","Pelayanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240302511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240303111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240303211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240304611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240400000","Terminal Tg Wangi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240500000","Terminal Lembar","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240501111","GM Lembar","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502111","Pelayanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502321","Man Pel Petikemas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502331","Man Pel Non Ptikemas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240502511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240503111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240503211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240504611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240600000","Terminal Bima","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240601111","General Manager Bima","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602111","Pelayanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240602511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240603111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240603211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240604611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240700000","Terminal Badas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240701111","GM Badas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702221","Man Pel Term Badas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240702411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240703111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240703211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240704911","KSP Badas","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240800000","Terminal Maumere","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240801111","GM Maumere","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802111","Pelayanan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240802511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240803111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240803211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240804611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240900000","Terminal Kupang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240901111","GM Kupang","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902111","Pelayanan Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902211","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902212","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902213","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902311","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902321","Man Pel Term Group A","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902331","Man Pel Term Group B","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902341","Man Pel Term Group C","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902351","Man Pel Term Group D","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902411","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240902511","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240903111","Pel Pndukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240903211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1240904611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241000000","Terminal Ende-Ippi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241001111","GM Ende-Ippi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241002411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241003111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241003211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241004611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241100000","Terminal Waingapu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241101111","GM Waingapu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241102411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241103111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241103211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241104911","KSP Waingapu","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241200000","Terminal Kalabahi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241201111","GM Kalahabi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202111","Pelayanan Kapal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202112","Pelayanan Pemanduan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202113","Pelayanan Penundaan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202211","Pelayanan Terminal","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202311","Pelayanan TUKS","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241202411","Properti","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241203111","Pendukung Operasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241203211","Rupa-rupa Usaha","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204111","Kemitraan dan BL","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204211","Mnjm Mutu dan Risiko","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204311","Teknologi Informasi","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204411","Teknik","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204511","SDM dan Umum","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241204611","Keuangan","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
"1241301111","GM Labuan Bajo","Y","Thu Jun 08 2023 11:35:41 GMT+0700 (Western Indonesia Time)",
